failure_taxonomy_id,source_table,benchmark_row_id,dataset_id,task_id,method_id,route_label,failure_class,failure_reason,evidence_pointer,claim_downgrade,artifact_registry_ids,severity,split_id,seed,control_level
ft_bc0a7cec75a1,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:fov_holdout:seed1:fov_or_sample_confounded_signal,gse310352_cosmx_pdac_1k,positive_null_control_ladder,always_true_neighbor_mean,context_allowed,fov_or_sample_artifact,Method treats confounded or null synthetic structure as neighbor-context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:fov_holdout:seed1:fov_or_sample_confounded_signal,no_spatial_neighbor_claim_without_controls,cp_q3_positive_null_ladder,medium,fov_holdout,1,fov_or_sample_confounded_signal
ft_311492df116e,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:fov_holdout:seed1:fov_or_sample_confounded_signal,gse310352_cosmx_pdac_1k,positive_null_control_ladder,cellpack_packed_context_tiny,context_allowed,fov_or_sample_artifact,Method treats confounded or null synthetic structure as neighbor-context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:fov_holdout:seed1:fov_or_sample_confounded_signal,no_spatial_neighbor_claim_without_controls,cp_q3_positive_null_ladder,medium,fov_holdout,1,fov_or_sample_confounded_signal
ft_370c9036654d,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:fov_holdout:seed1:fov_or_sample_confounded_signal,gse310352_cosmx_pdac_1k,positive_null_control_ladder,coordinate_shuffled_control_model,context_allowed,fov_or_sample_artifact,Method treats confounded or null synthetic structure as neighbor-context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:fov_holdout:seed1:fov_or_sample_confounded_signal,no_spatial_neighbor_claim_without_controls,cp_q3_positive_null_ladder,medium,fov_holdout,1,fov_or_sample_confounded_signal
ft_afa55f8e8456,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:fov_holdout:seed1:fov_or_sample_confounded_signal,gse310352_cosmx_pdac_1k,positive_null_control_ladder,distant_neighbor_control_model,context_allowed,fov_or_sample_artifact,Method treats confounded or null synthetic structure as neighbor-context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:fov_holdout:seed1:fov_or_sample_confounded_signal,no_spatial_neighbor_claim_without_controls,cp_q3_positive_null_ladder,medium,fov_holdout,1,fov_or_sample_confounded_signal
ft_a58f37bdc39f,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:fov_holdout:seed1:fov_or_sample_confounded_signal,gse310352_cosmx_pdac_1k,positive_null_control_ladder,ligand_receptor_pathway_heuristic,context_allowed,fov_or_sample_artifact,Method treats confounded or null synthetic structure as neighbor-context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:fov_holdout:seed1:fov_or_sample_confounded_signal,no_spatial_neighbor_claim_without_controls,cp_q3_positive_null_ladder,medium,fov_holdout,1,fov_or_sample_confounded_signal
ft_6b4064258148,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:fov_holdout:seed1:fov_or_sample_confounded_signal,gse310352_cosmx_pdac_1k,positive_null_control_ladder,lightweight_graphsage_aggregation,context_allowed,fov_or_sample_artifact,Method treats confounded or null synthetic structure as neighbor-context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:fov_holdout:seed1:fov_or_sample_confounded_signal,no_spatial_neighbor_claim_without_controls,cp_q3_positive_null_ladder,medium,fov_holdout,1,fov_or_sample_confounded_signal
ft_13cb4da6afa7,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:fov_holdout:seed1:fov_or_sample_confounded_signal,gse310352_cosmx_pdac_1k,positive_null_control_ladder,random_neighbor_control_model,context_allowed,fov_or_sample_artifact,Method treats confounded or null synthetic structure as neighbor-context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:fov_holdout:seed1:fov_or_sample_confounded_signal,no_spatial_neighbor_claim_without_controls,cp_q3_positive_null_ladder,medium,fov_holdout,1,fov_or_sample_confounded_signal
ft_240399aed578,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:fov_holdout:seed1:fov_or_sample_confounded_signal,gse310352_cosmx_pdac_1k,positive_null_control_ladder,spatial_statistics_heuristic,context_allowed,fov_or_sample_artifact,Method treats confounded or null synthetic structure as neighbor-context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:fov_holdout:seed1:fov_or_sample_confounded_signal,no_spatial_neighbor_claim_without_controls,cp_q3_positive_null_ladder,medium,fov_holdout,1,fov_or_sample_confounded_signal
ft_e730a8824e0b,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:fov_holdout:seed1:null_no_context_signal,gse310352_cosmx_pdac_1k,positive_null_control_ladder,always_true_neighbor_mean,context_allowed,fov_or_sample_artifact,Method treats confounded or null synthetic structure as neighbor-context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:fov_holdout:seed1:null_no_context_signal,no_spatial_neighbor_claim_without_controls,cp_q3_positive_null_ladder,medium,fov_holdout,1,null_no_context_signal
ft_7fa298f962a1,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:fov_holdout:seed1:null_no_context_signal,gse310352_cosmx_pdac_1k,positive_null_control_ladder,coordinate_shuffled_control_model,context_allowed,fov_or_sample_artifact,Method treats confounded or null synthetic structure as neighbor-context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:fov_holdout:seed1:null_no_context_signal,no_spatial_neighbor_claim_without_controls,cp_q3_positive_null_ladder,medium,fov_holdout,1,null_no_context_signal
ft_bfc62feb5775,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:fov_holdout:seed1:null_no_context_signal,gse310352_cosmx_pdac_1k,positive_null_control_ladder,distant_neighbor_control_model,context_allowed,fov_or_sample_artifact,Method treats confounded or null synthetic structure as neighbor-context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:fov_holdout:seed1:null_no_context_signal,no_spatial_neighbor_claim_without_controls,cp_q3_positive_null_ladder,medium,fov_holdout,1,null_no_context_signal
ft_ec8705d9bf00,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:fov_holdout:seed1:null_no_context_signal,gse310352_cosmx_pdac_1k,positive_null_control_ladder,random_neighbor_control_model,context_allowed,fov_or_sample_artifact,Method treats confounded or null synthetic structure as neighbor-context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:fov_holdout:seed1:null_no_context_signal,no_spatial_neighbor_claim_without_controls,cp_q3_positive_null_ladder,medium,fov_holdout,1,null_no_context_signal
ft_5949819f44c5,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:fov_holdout:seed2:fov_or_sample_confounded_signal,gse310352_cosmx_pdac_1k,positive_null_control_ladder,always_true_neighbor_mean,context_allowed,fov_or_sample_artifact,Method treats confounded or null synthetic structure as neighbor-context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:fov_holdout:seed2:fov_or_sample_confounded_signal,no_spatial_neighbor_claim_without_controls,cp_q3_positive_null_ladder,medium,fov_holdout,2,fov_or_sample_confounded_signal
ft_575580b8182e,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:fov_holdout:seed2:fov_or_sample_confounded_signal,gse310352_cosmx_pdac_1k,positive_null_control_ladder,cellpack_packed_context_tiny,context_allowed,fov_or_sample_artifact,Method treats confounded or null synthetic structure as neighbor-context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:fov_holdout:seed2:fov_or_sample_confounded_signal,no_spatial_neighbor_claim_without_controls,cp_q3_positive_null_ladder,medium,fov_holdout,2,fov_or_sample_confounded_signal
ft_ec1d86be7da7,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:fov_holdout:seed2:fov_or_sample_confounded_signal,gse310352_cosmx_pdac_1k,positive_null_control_ladder,coordinate_shuffled_control_model,context_allowed,fov_or_sample_artifact,Method treats confounded or null synthetic structure as neighbor-context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:fov_holdout:seed2:fov_or_sample_confounded_signal,no_spatial_neighbor_claim_without_controls,cp_q3_positive_null_ladder,medium,fov_holdout,2,fov_or_sample_confounded_signal
ft_a31903f6550f,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:fov_holdout:seed2:fov_or_sample_confounded_signal,gse310352_cosmx_pdac_1k,positive_null_control_ladder,distant_neighbor_control_model,context_allowed,fov_or_sample_artifact,Method treats confounded or null synthetic structure as neighbor-context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:fov_holdout:seed2:fov_or_sample_confounded_signal,no_spatial_neighbor_claim_without_controls,cp_q3_positive_null_ladder,medium,fov_holdout,2,fov_or_sample_confounded_signal
ft_5fe968d8fa07,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:fov_holdout:seed2:fov_or_sample_confounded_signal,gse310352_cosmx_pdac_1k,positive_null_control_ladder,ligand_receptor_pathway_heuristic,context_allowed,fov_or_sample_artifact,Method treats confounded or null synthetic structure as neighbor-context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:fov_holdout:seed2:fov_or_sample_confounded_signal,no_spatial_neighbor_claim_without_controls,cp_q3_positive_null_ladder,medium,fov_holdout,2,fov_or_sample_confounded_signal
ft_77d68fba089b,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:fov_holdout:seed2:fov_or_sample_confounded_signal,gse310352_cosmx_pdac_1k,positive_null_control_ladder,lightweight_graphsage_aggregation,context_allowed,fov_or_sample_artifact,Method treats confounded or null synthetic structure as neighbor-context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:fov_holdout:seed2:fov_or_sample_confounded_signal,no_spatial_neighbor_claim_without_controls,cp_q3_positive_null_ladder,medium,fov_holdout,2,fov_or_sample_confounded_signal
ft_6365cd49bc42,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:fov_holdout:seed2:fov_or_sample_confounded_signal,gse310352_cosmx_pdac_1k,positive_null_control_ladder,random_neighbor_control_model,context_allowed,fov_or_sample_artifact,Method treats confounded or null synthetic structure as neighbor-context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:fov_holdout:seed2:fov_or_sample_confounded_signal,no_spatial_neighbor_claim_without_controls,cp_q3_positive_null_ladder,medium,fov_holdout,2,fov_or_sample_confounded_signal
ft_8141200db532,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:fov_holdout:seed2:fov_or_sample_confounded_signal,gse310352_cosmx_pdac_1k,positive_null_control_ladder,spatial_statistics_heuristic,context_allowed,fov_or_sample_artifact,Method treats confounded or null synthetic structure as neighbor-context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:fov_holdout:seed2:fov_or_sample_confounded_signal,no_spatial_neighbor_claim_without_controls,cp_q3_positive_null_ladder,medium,fov_holdout,2,fov_or_sample_confounded_signal
ft_14117b6d6cba,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:fov_holdout:seed2:null_no_context_signal,gse310352_cosmx_pdac_1k,positive_null_control_ladder,always_true_neighbor_mean,context_allowed,fov_or_sample_artifact,Method treats confounded or null synthetic structure as neighbor-context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:fov_holdout:seed2:null_no_context_signal,no_spatial_neighbor_claim_without_controls,cp_q3_positive_null_ladder,medium,fov_holdout,2,null_no_context_signal
ft_98f01e725975,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:fov_holdout:seed2:null_no_context_signal,gse310352_cosmx_pdac_1k,positive_null_control_ladder,coordinate_shuffled_control_model,context_allowed,fov_or_sample_artifact,Method treats confounded or null synthetic structure as neighbor-context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:fov_holdout:seed2:null_no_context_signal,no_spatial_neighbor_claim_without_controls,cp_q3_positive_null_ladder,medium,fov_holdout,2,null_no_context_signal
ft_6355b93d6f4f,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:fov_holdout:seed2:null_no_context_signal,gse310352_cosmx_pdac_1k,positive_null_control_ladder,distant_neighbor_control_model,context_allowed,fov_or_sample_artifact,Method treats confounded or null synthetic structure as neighbor-context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:fov_holdout:seed2:null_no_context_signal,no_spatial_neighbor_claim_without_controls,cp_q3_positive_null_ladder,medium,fov_holdout,2,null_no_context_signal
ft_6946738a5a9d,positive_control_ladder,contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:fov_holdout:seed2:null_no_context_signal,gse310352_cosmx_pdac_1k,positive_null_control_ladder,random_neighbor_control_model,context_allowed,fov_or_sample_artifact,Method treats confounded or null synthetic structure as neighbor-context signal.,results/reports/cp_q3_positive_null_control_ladder/positive_control_ladder.parquet#contextgate_bench_v0_cp_q3_smoke:gse310352_cosmx_pdac_1k:fov_holdout:seed2:null_no_context_signal,no_spatial_neighbor_claim_without_controls,cp_q3_positive_null_ladder,medium,fov_holdout,2,null_no_context_signal
